Datetime,Tweet Id,Text,Username,Category,Clean_text
2023-01-25 16:15:33+00:00,1618281427979886593,@Mirnajanda Ngentot yuk tant kpngen,MArifAnuar1,adult,ngentot yuk tant kpngen
2023-01-22 05:26:44+00:00,1617030986281390081,@convomf Aku suka dia di telepon seluler yang spesifik dan telah memberikan pacar roti dan kue yang satu ini memang sudah menjadi hal yang sama dengan 8 wola kan kan online seks yang udah pernah liat Aurel dan Azriel Weizmann yang tidak mau pulang ke rumah ibu hamil yang harus dilakukan,harukamichiko_,adult,aku suka dia di telepon seluler yang spesifik dan telah memberikan pacar roti dan kue yang satu ini memang sudah menjadi l yang sama dengan wola kan kan online seks yang udah pernah liat aurel dan azriel weizmann yang tidak mau pulang ke rumah ibu mil yang rus dilakukan
2023-03-16 15:10:05+00:00,1636384347459813381,"Pencarian Korban Longsor di Bogor Terus Digeber, Dilakukan Hingga Malam Ini https://t.co/rACfhJ7Obg",liputan6dotcom,neutral,pencarian korban longsor di bogor terus digeber dilakukan hingga malam ini
2023-01-18 17:31:49+00:00,1615763908907913217,"lama² kesel juga sama ni setan bsik² buat jdi horny mulu, w siksa jga lu pke murrotal 24/7 dasar setan biadab w cape mandinya b*g**t",Mlndfreak_,abusive,lama2 kesel juga sama ni setan bsik2 buat jdi horny mulu w siksa jga lu pke murrotal dasar setan biadab w cape mandinya b g t
2022-09-07 04:54:04+00:00,1567375625803153412,@sebuahkoleksi22 Cantik dan montok tetek nya,husni1123,adult,cantik dan montok tetek nya
2023-01-27 15:03:05+00:00,1618987965803565059,@gusbaster87 Kass ieumah ngecrot yang keluar arwah @dandyexquisite,ran666a__,adult,kass ieumah ngecrot yang keluar arwah
2023-01-18 16:22:31+00:00,1615746465435111424,@alextham878 @PKSejahtera Pks mending urus yang di puncak bebas ngecrot itu..,triliuner007,adult,pks mending urus yang di puncak bebas ngecrot itu
2022-12-02 04:44:14+00:00,1598538506447781888,"@convomfs Iya, masuk ke pemerkosaan. Ga ada consent dari pihak cwe. Lu masukin titit lu dlm keadaan dia lagi kesurupan aja aneh bgt anjg. Orang lagi kesurupan lu malah prioritasin selangkangan",yokxanne,adult,iya masuk ke pemerkosaan ga ada consent dari pihak cwe lu masukin titit lu dlm keadaan dia lagi kesurupan aja aneh bgt anjg orang lagi kesurupan lu malah prioritasin selangkangan
2023-01-24 06:32:16+00:00,1617772253051224064,OMEGAD ANJAY SELINGKUH WOEEEYY ciuman sama pacar orang lebih asik kah!?!?!?!? HADEHADEHHHHH SANGSUU ELU PUNYA PACAR WOOOY MENDING PUTUSIN DULU BARUU WLEOWLEOLWOELENS JSJSN KESEL WKWKW https://t.co/CjpvDFOtv3,mooddzy,adult,omegad anjay selingkuh woeyy ciuman sama pacar orang lebih asik kah hadehadeh sangsuu elu punya pacar woy mending putusin dulu baruu wleowleolwoelens jsjsn kesel wkwkw
2023-01-30 23:08:36+00:00,1620197316295794694,@AtikaaReal Pengen ngewe say,mahtunsarifudin,adult,pengen ngewe say
2023-01-30 23:38:00+00:00,1620204713214877697,"Bokep viral bokepindoterbaru
Video viral bokep indo
https://t.co/Kqk89j7JDR",siska71517200,adult,bokep viral bokepindoterbaru video viral bokep indo
2023-01-28 17:00:43+00:00,1619379956936744961,"dompet be like : dasar wanita bodoh, sudah miskin tidak tau diri",NisNz61,abusive,dompet be like dasar wanita bodoh sudah miskin tidak tau diri
2023-01-27 16:51:58+00:00,1619015367753605120,sepong adalah sebuah solusi https://t.co/8wYSFCuUyw,ayangnyahoshi,adult,sepong adalah sebuah solusi
2023-01-29 22:50:18+00:00,1619830324384665601,"@Tita83079013 Hei, orang demo Krn kitab sucinya dibakar lalu kau bilang bodoh, dasar sarap lu...",asihsukar,abusive,hei orang demo krn kitab sucinya dibakar lalu kau bilang bodoh dasar sarap lu
2023-01-30 07:57:41+00:00,1619968075046195200,@atipsthahir @Miduk17 Bacot doang lu,Lyno63320740,abusive,bacot doang lu
2023-01-28 11:02:15+00:00,1619289747427561473,"@bearforjennie Cumn gw juga ngk trima ama blink sialan yg suka protes2 tai anjing babi kek gitu. Krna pas rose debut solo 2021 juga ada blink sialan yg pda ngk trima, dan malah minta bp yg CB. Kekkkk klo gitu gw juga marah anjir, gw paling mles ama blink/ot4 fake 😭",Lalisa_gf16,abusive,cumn gw juga ngk trima ama blink sialan yg suka protes tai anjing babi kek gitu krna pas rose debut solo juga ada blink sialan yg pda ngk trima dan malah minta bp yg cb kek klo gitu gw juga marah anjir gw paling mles ama blink ot fake
2023-01-29 06:18:32+00:00,1619580736109178881,@lady_bugg11 Balance 1 sen tu dapat kat pembeli ke bahlol.... pusing2 sama jugak harga dia ... dasar chia bodoh,Pagheh6598,abusive,balance sen tu dapat kat pembeli ke bahlol pusing sama jugak rga dia dasar chia bodoh
2023-03-15 15:00:03+00:00,1636019434384150530,"""Kalau yang canggih-canggih silakan, kalau mau beli pesawat tempur karena kita memang belum bisa, tapi kalau senjata, peluru kita sudah bisa, apalagi hanya sepatu. kenapa harus beli dari luar?"" kata Jokowi. 

Kenapa tuhhh cobaaaa? 

https://t.co/gQ4uOa9UIA",TirtoID,neutral,kalau yang canggih canggih silakan kalau mau beli pesawat tempur karena kita memang belum bisa tapi kalau senjata peluru kita sudah bisa apalagi nya sepatu kenapa rus beli dari luar kata jokowi kenapa tuh coba
2022-11-10 05:11:12+00:00,1590572762095288320,@ReceinAja goblok 🗿asem ya pak,lukinyong,abusive,goblok asem ya pak
2023-02-16 10:54:14+00:00,1626173100034510848,@vianaika 30an dong 😬,Jogja24Jam,neutral,an dong
2023-01-26 13:20:53+00:00,1618599858893623298,Jalan yang Jauh Jangan Lupa Pulang punya daya pikat audiovisual yang kuat dan romantisme tentang perantauan yang sangat berpotensi mengikat banyak orang. It deserves a huge crowd. ❤️,ernestprakasa,neutral,jalan yang jauh jangan lupa pulang punya daya pikat audiovisual yang kuat dan romantisme tentang perantauan yang sangat berpotensi mengikat banyak orang it deserves a huge crowd
2023-01-27 04:26:47+00:00,1618827839360602112,"Mahasiswa UI Korban Tewas Tertabrak Purnawirawan Polisi Malah Jadi Tersangka https://t.co/iDwPOciBWK
PUTUSAN YANG BODOH...DAH JELAS PAKAI KATA TER TABRAK...masih juga salah....hm ..dasar..rr..",MarojahanT,abusive,mahasiswa ui korban tewas tertabrak purnawirawan polisi malah jadi tersangka putusan yang bodoh dah jelas pakai kata ter tabrak masih juga salah hm dasar rr
2023-01-30 19:10:50+00:00,1620137479000199169,@SoobinBurner @GowonBurner @NBibiBurner @JongseongBurner @EunbinBurner Maaf udah brengsek 🥺,jaemin0fb,abusive,maaf udah brengsek
2023-03-09 12:14:48+00:00,1633803521223958528,"""Dia berjanji menemui saya dan kami akan membeli rumah bersama,"" kata Joyce. 

Namun nyatanya, dia tertipu hingga Rp1,5 miliar. 

Skema penipuan ini menargetkan para korban yang disebut 'babi' yang kemudian 'dijagal' atau dikuras hartanya dengan iming-iming hubungan romantis. https://t.co/EmlBqxrJtU",BBCIndonesia,neutral,dia berjanji menemui saya dan kami akan membeli rumah bersama kata joyce namun nyatanya dia tertipu hingga rp miliar skema penipuan ini menargetkan para korban yang disebut babi yang kemudian dijagal atau dikuras rtanya dengan iming iming hubungan romantis
2023-03-16 13:03:15+00:00,1636352428277915650,"Kecelakaan Karambol di Tol Krapyak Semarang, Dua Orang Meninggal di Lokasi https://t.co/7Ba9YqRK9t",tvOneNews,neutral,kecelakaan karambol di tol krapyak semarang dua orang meninggal di lokasi
2023-01-28 18:38:54+00:00,1619404665782951938,"@lenslatte Gpp, tmn2 gue jg kaget gue tbtb nomong ngntot dan kntol scr terang2 an, pdhl mereka jg sering dgr gue misuh anjing, jancok, dsb",eungeuline,abusive,gpp tmn gue jg kaget gue tbtb nomong ngntot dan kntol scr terang an pdhl mereka jg sering dgr gue misuh anjing jancok dsb
2023-01-29 04:17:23+00:00,1619550245914046465,"@IgnBestari @ruhutsitompul Lah iya manusia pling goblok, negara-negara lain berlomba-lomba untuk meningkatkan ekonomi dgn menjajah ekonomi negara lain, dai masih sibuk ngurusin budaya

Blok2 pntes IQ org in2di bawah rata2 negara asean
Dasar goblok",Aries_Perboden,abusive,lah iya manusia pling goblok negara negara lain berlomba lomba untuk meningkatkan ekonomi dgn menjajah ekonomi negara lain dai masih sibuk ngurusin budaya blok pntes iq org in di bawah rata negara asean dasar goblok
2021-01-31 13:43:50+00:00,1355874433206870018,"Bagi siapapun yang memegang kekuasaan politik, pada tingkat apapun, banyak cara berpolitik yang lebih bermoral &amp; lebih beradab. Ada 3 golongan manusia, yaitu ""the good"", ""the bad"" &amp; ""the ugly"". Kalau tidak bisa menjadi ""the good"" janganlah menjadi ""the ugly"". *SBY*",SBYudhoyono,neutral,bagi siapapun yang memegang kekuasaan politik pada tingkat apapun banyak cara berpolitik yang lebih bermoral amp lebih beradab ada golongan manusia yaitu the good the bad amp the ugly kalau tidak bisa menjadi the good janganlah menjadi the ugly sby
2023-03-16 14:25:09+00:00,1636373038819315713,Bagas/Fikri menyelesaikan pertandingan selama 43 menit.  https://t.co/B3hzoBvykp,mediaindonesia,neutral,bagas fikri menyelesaikan pertandingan selama menit
2023-01-17 15:02:04+00:00,1615363834524598280,"Aduh malam""gini Dh sange banget pengen ngecrot tapi gak ada yg nemenin #SANGE_AAAAAAAAAAH #sangeberat #Jilbabsange #bocilsange #Pejuhin",kamunanya38263,adult,aduh malam gini dh sange banget pengen ngecrot tapi gak ada yg nemenin
2022-08-19 20:16:30+00:00,1560722393995173888,"@BoundsTawanda @ShannonTamsitt Paling suka wanita itu sebab memek dia sudah gatal .. masuk kontol baru dia rasakan yg plng dahsyat r
dirasakan",Franssbuokgmai1,adult,paling suka wanita itu sebab memek dia sudah gatal masuk kontol baru dia rasakan yg plng dahsyat r dirasakan
2023-01-30 06:13:41+00:00,1619941901549043717,bokep indo viral terbaru bokepviral link skandal video mesum indonesia bokepindo bumil abg bokepsma live cewe colmek streaming doodstream tocil toket gede bokepsma jilboob jilbab hijab bahan coli bacol bumil hamil bokepindo abg ( LINK WEB → https://t.co/Z97wT3tbty ),Ping03818181,adult,bokep indo viral terbaru bokepviral link skandal video mesum indonesia bokepindo bumil abg bokepsma live cewe colmek streaming doodstream tocil toket gede bokepsma jilboob jilbab hijab bahan coli bacol bumil mil bokepindo abg link web
2022-03-27 04:38:24+00:00,1507940072842162177,"nangis bgt anjeng udah mana gua laki sendiri di kosan cewek, terus yang pny kamar jg mana lg mandi, gua ngeri dibilang cabul doang bgstt😭 https://t.co/ayo2Ejm7xY",kikdprks,adult,nangis bgt anjeng udah mana gua laki sendiri di kosan cewek terus yang pny kamar jg mana lg mandi gua ngeri dibilang cabul doang bgstt
2023-03-16 13:23:34+00:00,1636357540987703297,Bawaslu Kota Malang Temukan 344 Dugaan Pelanggaran Selama Proses Coklit https://t.co/GbyBNKqYti,KompasTV,neutral,bawaslu kota malang temukan dugaan pelanggaran selama proses coklit
2023-03-16 08:52:19+00:00,1636289280602673154,@anovaway Hahaha...,mpujayaprema,neutral,hahaha
2023-01-21 18:28:21+00:00,1616865296186474498,@blackpha31 Kontol ngaceng cio ngarai,Khoirul58388140,adult,kontol ngaceng cio ngarai
2023-01-29 05:52:59+00:00,1619574307121942529,@PakaiTelor Mauuu sepong bole,KangUbiBakar94,adult,mau sepong bole
2023-01-30 19:01:33+00:00,1620135143058067457,"/sv cari cowok,yang mood manjain aku dan gak ngewe terus. Soalnya aku lebih suka dipeluk dan cuddle manja sama kamu -f00",SINNERVILLAGE,adult,sv cari cowok yang mood manjain aku dan gak ngewe terus soalnya aku lebih suka dipeluk dan cuddle manja sama kamu f
2023-02-03 12:36:20+00:00,1621487751991525376,Terima kasih sekali.. 🙏,lukmansaifuddin,neutral,terima kasih sekali
2023-01-02 13:43:05+00:00,1609908140430200833,@ahacugemoy ngocok kontol say,anakmalmdansian,adult,ngocok kontol say
2023-01-14 22:46:32+00:00,1614393554486595584,"@belladeswitta Bella deswita! ... Janjian yu kita ketemuan kita NGENTOT , KONTOL aku NGACENG terus ga tahan pengen ngewe NONOK kamu yg besar",hully_daniel,adult,bella deswita janjian yu kita ketemuan kita ngentot kontol aku ngaceng terus ga tahan pengen ngewe nonok kamu yg besar
2023-01-30 16:29:59+00:00,1620096998400741378,@Kurvalengkung_ Dia kan dulu ngewe sama org laen pas ada pcr,Rimuruberuang_,adult,dia kan dulu ngewe sama org laen pas ada pcr
2023-03-16 16:36:10+00:00,1636406010285002754,Aksi Kaka Slank Berwisata di Pulau Labengki https://t.co/69oVdzEINx #TempoFoto,tempodotco,neutral,aksi kaka slank berwisata di pulau labengki
2023-01-30 12:05:52+00:00,1620030531462397955,"@paintitnaked Anak SMA jadi lonte demi pacarnya, terus mucikarinya satu sekolahan.",daddyw,adult,anak sma jadi lonte demi pacarnya terus mucikarinya satu sekolahan
2023-01-24 05:08:11+00:00,1617751091055316993,"Kalo ada org bakar2 sampah ni pgn gw kutuk 7 turunan anj, udh tau polusi ditambah bakaran sialan lu anjing bengek gw bgst",tomatotoasthot,abusive,kalo ada org bakar sampah ni pgn gw kutuk turunan anj udh tau polusi ditambah bakaran sialan lu anjing bengek gw bgst
2022-12-03 09:11:58+00:00,1598968275551289344,"Main lempar telur bisa memancing reaksi rakyat lebih keras lagi dan bisa melakukan hal sama bahkan lebih besar. Kegagalan membangun narasi keji di medsos, berarti rakyat tak menyukai fitnah. Adu gagasan bukan adu lempar. Tapi pada siapa kita berharap karena Presiden tidak netral.",Andiarief__,neutral,main lempar telur bisa memancing reaksi rakyat lebih keras lagi dan bisa melakukan l sama bahkan lebih besar kegagalan membangun narasi keji di medsos berarti rakyat tak menyukai fitnah adu gagasan bukan adu lempar tapi pada siapa kita berharap karena presiden tidak netral
2023-01-24 14:25:11+00:00,1617891265152192513,"@dvdenzo_amore @ruhutsitompul Hahaha...bencong teriak.bencong,  binatangpun malu saudara kayak elo..dasar babi burik",teddy_siregar,abusive,hahaha bencong teriak bencong binatangpun malu saudara kayak elo dasar babi burik
2023-03-16 15:10:09+00:00,1636384362848751618,"Waspada, Pemerintah Bakal Blokir Bisnis Pakaian Bekas di E-Commerce https://t.co/SlkrSXZWeE",liputan6dotcom,neutral,waspada pemerintah bakal blokir bisnis pakaian bekas di e commerce
2023-01-30 21:11:42+00:00,1620167895878864896,@ch_chotimah2 wan bokep mo jd presiden..cuiihh,alin_raihani,adult,wan bokep mo jd presiden cuiihh
2023-01-29 13:59:44+00:00,1619696801837383684,@convomf dasar pick me anjing,YasaAceh,abusive,dasar pick me anjing
2023-01-30 13:25:39+00:00,1620050611692797952,@barudaksundaaa Duh lonte kab tangerang,matchalatetee,adult,duh lonte kab tangerang
2019-04-12 14:05:46+00:00,1116703963779194880,"Kondisi pantai di Luwuk Kab Banggai aman dan normal. Tidak ada tsunami. Mohon masyarakat tetap tenang dan waspada.

Jangan percaya dengan informasi yang menyesatkan. Banyak hoax disebarkan oknum. Tetap waspada. https://t.co/dkkWZ6LWSx",Sutopo_PN,neutral,kondisi pantai di luwuk kab banggai aman dan normal tidak ada tsunami mohon masyarakat tetap tenang dan waspada jangan percaya dengan informasi yang menyesatkan banyak hoax disebarkan oknum tetap waspada
2023-01-30 20:34:57+00:00,1620158646540984321,"Aku akui Cewek cantik itu cowok nya satu, Selebihnya itu lonte",anggastory64,adult,aku akui cewek cantik itu cowok nya satu selebihnya itu lonte
2022-12-29 06:37:04+00:00,1608351375125270533,"@BumbelFess Aku montok semuanya. Pipi, Tetek, Perut, Bokong. 

Alias gendut. Hahaha.",StasiunSarinah,adult,aku montok semuanya pipi tetek perut bokong alias gendut hahaha
2022-11-24 03:05:31+00:00,1595614562727895041,@bungaaaa220 Tetek kamu montok,nongnon88932429,adult,tetek kamu montok
2023-03-16 21:52:35+00:00,1636485640031444993,"Pernah Diinvasi Rusia, Polandia Siap Jadi Negara NATO Pertama yang Kirim Jet Tempur ke Ukraina https://t.co/OgaZ8WtJ50",KompasTV,neutral,pernah diinvasi rusia polandia siap jadi negara nato pertama yang kirim jet tempur ke ukraina
2023-03-16 13:00:28+00:00,1636351726554062849,Salah satu program unggulan yang dipaparkan Gubernur adalah Kartu Petani Berjaya berbasis elektronik (e-KPB).  https://t.co/eTTrQER4PK,mediaindonesia,neutral,salah satu program unggulan yang dipaparkan gubernur adalah kartu petani berjaya berbasis elektronik e kpb
2023-01-12 22:43:44+00:00,1613668075072786434,"memang dasar azka lelaki bajingan, tp gntng 😁😁",orionbulaee,abusive,memang dasar azka lelaki bajingan tp gntng
2023-01-12 14:03:02+00:00,1613537037453496320,@Monaready1 Ku ppingin  ngecrot ni,KndSolihin,adult,ku ppingin ngecrot ni
2023-01-29 01:45:44+00:00,1619512083221200896,"Nyawa org di ganti sama skors 14 hari, WKWKWKWK GILA
Ini secara ga lgsg si isilop juga ikut bantuin si Hagiwara Trio anjing",sassssygirl_,abusive,nyawa org di ganti sama skors ri wkwkwkwk gila ini secara ga lgsg si isilop juga ikut bantuin si hagiwara trio anjing
2023-01-30 12:42:42+00:00,1620039802971394049,"Dasar bodoh! jika kau menyayangi orang yang kamu cintai, kau seharusnya tetap hidup untuknya, bukan mati untuknya! - Kurosaki Ichigo",Miidorimacchii,abusive,dasar bodoh jika kau menyayangi orang yang kamu cintai kau seharusnya tetap hidup untuknya bukan mati untuknya kurosaki ichigo
2023-01-30 18:51:01+00:00,1620132490806718465,"Sumpah dwiki typing pake sticker tuh BIKIN HATI GUE MELELEH SIAAAAAALLL kayak lucu bgt pls pengen gue uyel, sama baru sadar typingnya mirip seseorang yg emg buaya anjir sifatnya apa semua cowok brengsek begini ya",sedihzoe,abusive,sumpah dwiki typing pake sticker tuh bikin hati gue meleleh sial kayak lucu bgt pls pengen gue uyel sama baru sadar typingnya mirip seseorang yg emg buaya anjir sifatnya apa semua cowok brengsek begini ya
2022-11-01 09:29:38+00:00,1587376310044700673,"@evimsofian @menghanyurkan Lemah? Nini sia ditato!
klo lemah, gak mungkin mereka melawan Aparat Pahlawan pas Stonewell Riot sampe nyebarin penyakit LGBT ngerusak moral bangsa Barat yg dulu ""Based""

Oh iya, kan SJW kek kalian yang bikin mereka kuat ngebarin penyebaran

Dasar keparat kau, badjingan!",T_RexWarrior,abusive,lemah nini sia ditato klo lemah gak mungkin mereka melawan aparat pahlawan pas stonewell riot sampe nyebarin penyakit lgbt ngerusak moral bangsa barat yg dulu based oh iya kan sjw kek kalian yang bikin mereka kuat ngebarin penyebaran dasar keparat kau badjingan
2023-01-07 12:51:11+00:00,1611707015012970497,"@rendroooy @infotwitwor_ Pada complain yah tengok itu cewe nya make pakean apa? 
Kerudung itu identitas orang muslim mas.
Kalo mereka sama"" Telanjang yah gakan di komenin masalah aurat si cowo. Makanya fahami dulu poin nya.",ray_kairi,adult,pada complain yah tengok itu cewe nya make pakean apa kerudung itu identitas orang muslim mas kalo mereka sama telanjang yah gakan di komenin masalah aurat si cowo makanya fahami dulu poin nya
